donor_id,first_name,last_name,email,phone,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference
3770,Teresa,Gallagher,teresa.gallagher@btinternet.com,0115 4960032,"Studio 0
Nicole field",London,GE60 0GN,2023-10-25,Online,Lapsed,Email
3771,Connor,Roberts,connor.roberts@gmail.com,+44(0)1414960596,"Studio 9
Eric land",London,E28 9QY,2023-03-07,Direct Mail,Active,Email
3772,Conor,Jenkins,conor.jenkins@yahoo.co.uk,+441314960829,46 Smith garden,Sheffield,HD10 5WU,2024-06-02,Event,Lapsed,Phone
3773,Abigail,Jones,abigail.jones@hotmail.co.uk,,2 Clements points,London,WF9 9XL,2023-12-13,Online,Active,Post
3774,Benjamin,Shaw,benjamin.shaw@yahoo.co.uk,+441632960818,309 Donna roads,Newcastle,GY19 6SA,2021-06-11,Direct Mail,Active,Email
3775,Michelle,Clark,michelle.clark@yahoo.co.uk,0113 496 0794,61 Carter forks,New Christopherberg,W8C 2DU,2024-07-06,Online,Lapsed,Phone
3776,Jeremy,Smith,jeremy.smith@gmail.com,01184960269,"Flat 95
Johnson manor",Newcastle,N3 1YR,2024-02-20,Direct Mail,Active,Post
3777,Melanie,Chapman,melanie.chapman@outlook.com,(0113) 496 0366,"Flat 07
Richards stravenue",Port Lukeview,DG3 3ZN,2023-06-24,Telemarkating,Active,Email
3778,Callum,Moore,callum.moore,,"Flat 74
Melanie station",Watershaven,W15 8XA,2024-08-16,Direct Mail,Lapsed,Phone
3779,Mohamed,Nelson,mohamed.nelson@outlook.com,,"Flat 66
Morgan viaduct",London,E3 9HF,2023-05-22,Direct Mail,Active,Post
3780,Liam,Wall,liam.wall@hotmail.co.uk,,96 Katherine causeway,Watersmouth,L0K 1SN,2024-09-10,Direct Mail,Lapsed,Email
3781,Carolyn,Lowe,carolyn.lowe@yahoo.co.uk,+44(0)1174960362,"Studio 57
Harris pass",Kirbyhaven,L14 3FQ,2023-06-06,Legacy,Active,Post
3782,Dennis,Douglas,dennis.douglas@btinternet.com,+44(0)1414960184,9 Katie greens,Jonesberg,TS8Y 5LZ,2024-05-13,Online,Active,Email
3783,Gary,Cox,gary.cox@hotmail.co.uk,(020) 74960598,"Flat 65
Vanessa ridge",Birmingham,NR1V 6LF,2023-02-17,Telemarkating,Lapsed,Email
3784,Julia,Woodward,julia.woodward@hotmail.co.uk,(0151) 496 0195,646 Joel heights,Fergusonland,B32 1XL,2024-02-29,Direct Mail,Lapsed,Email
3785,Beverley,Miller,beverley.miller@gmail.com,,"Studio 8
Williams drive",London,B7 2WU,2022-12-12,Online,Active,Post
3786,Kathleen,Sykes,kathleen.sykes@gmail.com,+44(0)1314960106,695 Stone viaduct,Elliottchester,N68 3DZ,2020-11-17,Online,Active,Phone
3787,Iain,Sharp,iain.sharp@hotmail.co.uk,+44(0)808 157 0155,"Studio 30W
Reid ports",London,L3S 4NZ,2021-10-22,Online,Active,Email
3788,Catherine,Berry,catherine.berry@outlook.com,01632 960 739,30 Atkinson cape,Jonesmouth,LS5 9SH,2023-04-04,Event,Active,Email
3789,Geraldine,Wood,geraldine.wood@outlook.com,(0808) 1570161,"Flat 45
Jarvis run",Manchester,W96 6SS,2024-02-10,Event,Active,Email
3790,Leonard,Dixon,leonard.dixon@outlook.com,+441184960368,"Studio 7
Rowley square",London,SE3A 5AF,2021-04-29,Direct Mail,Active,Email
3791,Lynne,Byrne,lynne.byrne@yahoo.co.uk,+44(0)306 9990622,"Flat 80f
Lauren extension",Manchester,W4 3QA,2024-10-27,Direct Mail,Lapsed,Email
3792,Philip,Barnes,philip.barnes@hotmail.co.uk,,95 Lindsey flats,Nottingham,N6 3AY,2021-09-04,Online,Active,Post
3793,Christopher,Bradshaw,christopher.bradshaw@btinternet.com,(020)74960132,78 Knight isle,Birmingham,W6 0YJ,2022-06-18,Direct Mail,Active,Email
3794,Kieran,Turner,kieran.turner@gmail.com,,"Flat 93
Riley station",London,SW7B 2NQ,2023-04-08,Telemarkating,Lapsed,Email
3795,Allan,Oliver,allan.oliver@btinternet.com,+441174960782,1 Samantha lake,Myerston,WA3 1FQ,2023-02-05,Legacy,Active,Email
3796,Linda,Owen,linda.owen@outlook.com,0121 4960564,"Studio 28H
Curtis rapids",New Dianaside,E95 7DB,2023-10-11,Online,Active,Post
3797,Andrea,Sharp,andrea.sharp@btinternet.com,,028 Jarvis village,Sheffield,E3 1WE,2020-10-27,Legacy,Active,Post
3798,Damien,Carey,damien.carey@outlook.com,(0113)4960031,82 Nicholson port,London,UB0E 7GQ,2024-10-27,Event,Lapsed,Post
3799,Leigh,Smith,leigh.smith,0117 4960984,"Studio 9
Haynes villages",Griffinview,DN22 4QU,2022-07-20,Telemarkating,Active,None
3800,Deborah,Williams,deborah.williams@btinternet.com,0116 496 0664,78 Maureen circles,Louisside,LL4E 5EN,2023-12-24,Telemarkating,Active,Post
3801,Malcolm,Stevens,malcolm.stevens@yahoo.co.uk,01914960039,"Flat 63
Clark place",East Reece,IM4 2JL,2023-08-10,Direct Mail,Active,Email
3802,Melanie,Williams,melanie.williams@outlook.com,+441144960622,"Flat 67
Allan cape",Bristol,W7 4HR,2020-12-27,Online,Lapsed,Post
3803,Lawrence,Newman,lawrence.newman@outlook.com,(0118)4960902,786 Mohamed dale,Sheffield,SN0 3EF,2022-06-02,Direct Mail,Active,None
3804,Jeffrey,Jones,jeffrey.jones@yahoo.co.uk,01632 960039,3 Rhys tunnel,Nottingham,EX5 7NB,2022-03-25,Direct Mail,Active,Email
3805,Craig,O'Sullivan,craig.o'sullivan@hotmail.co.uk,+44(0)1632 960 486,098 James shore,Lake Sianbury,HG0Y 8XZ,2020-08-23,Event,Active,Post
3806,Brett,Jones,brett.jones@outlook.com,0115 4960190,8 Shaun turnpike,Bristol,DL5Y 3NG,2024-01-07,Online,Lapsed,Post
3807,Melissa,Garner,melissa.garner@hotmail.co.uk,+44(0)1214960579,12 Miller rue,Nottingham,E70 2TR,2022-02-24,Online,Active,Email
3808,Joshua,Stevenson,joshua.stevenson@yahoo.co.uk,0121 496 0774,"Studio 4
Patricia court",Gerardburgh,BH6 2AW,2021-06-01,Online,Active,Email
3809,Timothy,Russell,timothy.russell@outlook.com,(0191) 4960180,622 Kayleigh cape,Kathleenside,NW0 1TN,2024-11-20,Online,Lapsed,Email
3810,Hazel,Holland,hazel.holland@btinternet.com,(0114) 4960344,87 Bell centers,Lake Garethfort,AL90 4YE,2021-11-07,Direct Mail,Active,Email
3811,Darren,Wright,darren.wright@hotmail.co.uk,0161 4960393,406 Brown avenue,Leeds,L5F 3JZ,2024-07-11,Legacy,Lapsed,Email
3812,Carolyn,Taylor,carolyn.taylor@gmail.com,0113 496 0213,185 Paul drive,Nottingham,LU66 6LR,2023-07-21,Online,Active,Post
3813,Alan,Weston,alan.weston@btinternet.com,0121 4960814,551 Watson wall,Birmingham,GL1M 8NL,2022-01-13,Online,Active,Email
3814,Roger,Brown,roger.brown@outlook.com,028 9018177,"Flat 19h
Barnes port",New Oliver,N85 2EX,2023-04-21,Direct Mail,Deceased,Email
3815,Angela,Gordon,angela.gordon@gmail.com,0808 1570487,0 Hooper ridges,Sheffield,TR9 0UU,2023-06-24,Direct Mail,Active,Phone
3816,Katy,O'Neill,katy.o'neill@btinternet.com,0306 999 0621,47 Hughes row,Wattsside,G9 4AH,2021-07-01,Event,Active,Post
3817,Debra,Kelly,debra.kelly@outlook.com,(0117)4960149,"Flat 61
Jay ports",Liverpool,SE48 0FZ,2021-06-15,Event,Active,Email
3818,Eleanor,Mitchell,eleanor.mitchell@outlook.com,0808 157 0539,6 Watson landing,Barnesland,SE7 4YA,2024-05-03,Online,Lapsed,Post
3819,Lisa,Holland,lisa.holland@btinternet.com,0115 4960625,36 Stacey villages,West Jenna,EC1 5LZ,2022-05-12,Legacy,Active,Email
3820,Joseph,Yates,joseph.yates@gmail.com,,49 Leon view,London,S3K 6LD,2024-06-08,Telemarkating,Active,Email
3821,Abigail,Rice,abigail.rice@yahoo.co.uk,020 7946 0258,"Flat 2
Nathan unions",Liverpool,WA93 9WN,2024-04-16,Legacy,Lapsed,Email
3822,Joshua,Wallace,joshua.wallace@outlook.com,+44(0)118 4960777,776 Cartwright island,Leeds,TQ0Y 5TP,2022-04-06,Direct Mail,Lapsed,Email
3823,Katy,Taylor,katy.taylor@yahoo.co.uk,(0191) 4960559,16 Long junction,Nottingham,B5 2HJ,2020-09-12,Online,Active,Email
3824,Olivia,Cook,olivia.cook@yahoo.co.uk,(0141) 4960181,"Flat 3
Sean shore",Robertsonhaven,WA8V 9HQ,2022-03-08,Online,Active,Phone
3825,Catherine,Baker,catherine.baker@outlook.com,+441632 960 138,179 Griffin path,South Mandymouth,NN5V 1XE,2024-12-10,Online,Lapsed,Post
3826,Lorraine,Riley,lorraine.riley@btinternet.com,(020)74960150,"Studio 9
Heather shores",Aimeeview,CH14 1US,2023-03-06,Legacy,Active,Email
3827,Charlene,Craig,charlene.craig@outlook.com,+44(0)121 496 0989,3 Brett parkways,Victoriaberg,N46 8RG,2021-05-31,Telemarkating,Active,Phone
3828,Elliott,Young,elliott.young@gmail.com,+44131 4960710,896 Charlene lock,London,M8G 9BH,2024-12-29,Event,Lapsed,Email
3829,Julian,Fox,julian.fox@hotmail.co.uk,0909 879 0164,"Flat 65U
Wood turnpike",London,NR19 3ZN,2023-01-26,Online,Active,Email
3830,Brian,Smith,brian.smith@yahoo.co.uk,(020) 74960450,069 Kathleen fork,Shahstad,BH82 3QW,2024-02-11,Online,Active,Email
3831,Cheryl,Harris,cheryl.harris@gmail.com,(0151) 4960308,4 Jack stream,Youngchester,E46 7EY,2024-03-08,Online,Active,None
3832,Howard,Steele,howard.steele@gmail.com,+44117 496 0862,950 Brooks island,London,W7H 7FY,2024-11-08,Direct Mail,Lapsed,Email
3833,Craig,Stevens,craig.stevens@hotmail.co.uk,(0117)4960678,99 Alice ranch,London,G92 8UA,2022-04-30,Direct Mail,Active,Email
3834,Georgina,Mitchell,georgina.mitchell@outlook.com,+44(0)131 496 0585,"Studio 62h
Craig path",Liverpool,PA82 3JY,2022-08-07,Legacy,Lapsed,Email
3835,Jemma,Jones,jemma.jones@gmail.com,(0117) 4960267,"Studio 59b
Jenna mill",Dannybury,ML15 1RF,2024-01-15,Online,Lapsed,Post
3836,Nicola,Barrett,nicola.barrett@hotmail.co.uk,0151 4960307,"Flat 14
Glenn pines",Bristol,TQ1 9HD,2024-04-13,Online,Active,Email
3837,Gerard,Stevens,gerard.stevens@yahoo.co.uk,+44(0)292018503,991 Flynn common,London,N0W 8ZJ,2023-01-02,Event,Active,Post
3838,Philip,Morgan,philip.morgan@gmail.com,03069990292,611 Lydia street,Brownburgh,CF46 3HT,2022-01-23,Online,Active,None
3839,Heather,Allan,heather.allan@hotmail.co.uk,(0191) 496 0183,"Studio 6
Morris trail",Manchester,M3U 4EF,2024-07-06,Direct Mail,Lapsed,Phone
3840,Howard,Harris,howard.harris@hotmail.co.uk,(028) 9018006,"Flat 62g
Teresa squares",Liverpool,FY2E 8NE,2023-09-30,Direct Mail,Active,Email
3841,Gillian,Blake,gillian.blake@btinternet.com,,92 Gill ferry,New Adamton,TB96 5WH,2022-08-13,Direct Mail,Active,Email
3842,Iain,Martin,iain.martin@hotmail.co.uk,+44(0)114 496 0025,"Studio 2
Taylor avenue",London,M9A 7EF,2022-03-20,Event,Active,Post
3843,Kieran,Fox,kieran.fox@hotmail.co.uk,+44(0)28 9018765,9 Diane corners,Port Anna,CT52 3UL,2023-05-12,Telemarkating,Deceased,Email
3844,Patrick,Lloyd,patrick.lloyd@hotmail.co.uk,+4420 74960916,"Studio 6
Julian cove",London,N3G 5NT,2023-12-18,Event,Lapsed,Post
3845,Dominic,Barton,dominic.barton@btinternet.com,(0141) 4960631,"Studio 58z
Paula wall",Leeds,M2S 8NU,2022-02-23,Online,Active,Phone
3846,Shannon,Spencer,shannon.spencer@gmail.com,+441314960791,"Studio 35v
Ryan ridge",Liverpool,LS42 6PF,2023-04-28,Telemarkating,Lapsed,Post
3847,Lydia,Porter,lydia.porter@gmail.com,0113 496 0290,"Studio 77
Helen springs",Alanmouth,N7 6XR,2023-09-27,Telemarkating,Lapsed,Post
3848,Thomas,Bull,,0151 496 0685,253 Shannon valleys,Manchester,BN6H 7GL,2022-04-16,Direct Mail,Active,Phone
3849,Carolyn,Yates,carolyn.yates@gmail.com,+44114 496 0008,"Studio 2
Stokes trace",Lake Amandabury,PH25 0WU,2022-03-12,Direct Mail,Deceased,Email
3850,Francis,Davies,francis.davies@btinternet.com,,20 Elizabeth corner,Lake Katyburgh,G46 6YS,2024-11-15,Online,Lapsed,Post
3851,George,Taylor,george.taylor@hotmail.co.uk,(020)74960588,8 Gillian brook,Liverpool,G8T 2LT,2022-10-27,Direct Mail,Active,Post
3852,Kyle,Barker,kyle.barker@gmail.com,,3 Eleanor mission,London,CM2R 7SW,2020-03-06,Direct Mail,Active,Post
3853,Jack,Thompson,jack.thompson@gmail.com,+44(0)114 496 0902,7 Duncan locks,Rhysville,FY5R 9NZ,2024-11-30,Online,Lapsed,Phone
3854,Amy,Pearson,amy.pearson,+442074960271,"Studio 68D
Mohammed forges",London,W1 4PR,2023-12-09,Telemarkating,Active,Email
3855,Robert,Kelly,robert.kelly@btinternet.com,0116 496 0868,"Studio 8
Newman estates",Birmingham,CR9N 7FU,2023-07-25,Telemarkating,Active,Phone
3856,Rebecca,Watson,rebecca.watson@outlook.com,+44(0)114 4960356,"Studio 37T
Danny shoals",West Alice,N8 3ED,2022-12-19,Online,Active,Email
3857,Terry,Pickering,terry.pickering@gmail.com,0141 496 0843,3 Sean viaduct,Hannahhaven,JT34 2LY,2022-11-10,Online,Lapsed,Email
3858,Tracey,Jones,tracey.jones@outlook.com,0191 498 0248,"Studio 53f
Whitehouse mission",South Karen,SA18 5HJ,2024-08-24,Online,Lapsed,Post
3859,Kieran,Parry,kieran.parry@gmail.com,(0141) 496 0673,688 Jones fall,London,M6 8HB,2021-10-21,Online,Active,Email
3860,Carl,Cox,carl.cox@outlook.com,+44(0)29 2018 0175,"Flat 4
Gibbons knoll",Alexanderburgh,BH36 4TE,2022-12-29,Event,Active,Phone
3861,Alan,Hussain,alan.hussain@hotmail.co.uk,+44141 4960467,"Studio 21g
Smith hills",Leeds,SM1 7HB,2021-04-02,Direct Mail,Lapsed,Email
3862,Anna,Smith,anna.smith@yahoo.co.uk,+443069990877,"Studio 3
Dyer streets",Jayfurt,GQ90 3PW,2024-05-09,Event,Lapsed,Post
3863,Rachael,Jackson,rachael.jackson@yahoo.co.uk,+441632 960360,1 Alan cove,Birmingham,G1 0BY,2023-04-08,Telemarkating,Active,Email
3864,Leigh,Schofield,,01214960953,03 Tucker radial,West William,G2B 6NQ,2022-07-21,Telemarkating,Active,Post
3865,Marc,Talbot,marc.talbot@hotmail.co.uk,,992 Jeremy run,New Danielfurt,PE37 1BG,2023-10-05,Direct Mail,Active,Email
3866,Dominic,Green,dominic.green@yahoo.co.uk,+44808 1570759,"Studio 3
Eleanor ranch",Davidview,G0A 6XL,2023-08-13,Event,Lapsed,Email
3867,Jay,Holden,,(028) 9018 0659,926 Read circles,Nottingham,SL7E 4AN,2024-03-26,Telemarkating,Lapsed,Email
3868,Ronald,Perkins,ronald.perkins@yahoo.co.uk,0191 4960701,2 Jarvis pike,Matthewville,M4 0TW,2023-10-13,Direct Mail,Active,Post
3869,Louise,Robinson,louise.robinson@outlook.com,+44(0)191 4960536,659 Ronald courts,Birmingham,UC60 3KH,2021-08-24,Event,Lapsed,Phone
3870,Callum,Edwards,callum.edwards@hotmail.co.uk,+4420 7496 0151,72 Gordon expressway,Liverpool,G37 4BY,2022-11-11,Telemarkating,Active,None
3871,Jeffrey,Lloyd,jeffrey.lloyd@hotmail.co.uk,(0141) 496 0941,"Flat 46
Sanders cliffs",Shawview,W35 4ZU,2021-04-08,Online,Active,None
3872,Georgia,Smith,georgia.smith@hotmail.co.uk,(0131) 496 0101,23 Cole fork,London,B36 8NU,2024-05-14,Online,Active,Email
3873,Bethany,Ford,bethany.ford@hotmail.co.uk,+441214960847,18 Murphy ranch,Port Brettchester,WS6 0JG,2021-08-29,Legacy,Active,Email
3874,Kathleen,Ward,kathleen.ward@hotmail.co.uk,+44(0)1414960588,"Flat 39
Martin landing",Lake Gordon,E9 5PZ,2023-06-11,Telemarkating,Active,Email
3875,Suzanne,Woods,suzanne.woods@outlook.com,+44306 999 0570,"Flat 26k
Nelson neck",London,KT98 8GQ,2023-06-13,Online,Active,Phone
3876,Diana,Bennett,diana.bennett@yahoo.co.uk,(0117)4960093,039 Gray loaf,New Garryhaven,B9F 0EG,2022-03-29,Event,Active,Post
3877,Aaron,Shepherd,aaron.shepherd@btinternet.com,(0121) 4960407,"Studio 27L
Marc lights",Birmingham,EN64 2ZP,2021-06-15,Online,Active,Email
3878,Arthur,Walker,arthur.walker@hotmail.co.uk,020 7946 0375,"Flat 16O
Naomi forge",Birmingham,E1A 0GN,2022-08-25,Telemarkating,Active,Phone
3879,Kim,Brooks,kim.brooks@yahoo.co.uk,(01632)960755,6 Bennett tunnel,London,YO93 3JJ,2023-03-25,Event,Active,Post
3880,Gerard,Jones,gerard.jones@btinternet.com,0116 4960064,"Studio 26B
Sam corners",Manchester,ML6R 7HZ,2024-02-23,Direct Mail,Active,Email
3881,Bethany,Bibi,bethany.bibi@outlook.com,(028) 9018 0002,533 Lawrence streets,London,DL4M 6BY,2022-06-20,Direct Mail,Active,Email
3882,Denise,Edwards,denise.edwards@yahoo.co.uk,03069990197,"Flat 29x
Jemma rest",Damienstad,PA6 6WR,2022-02-21,Online,Active,Post
3883,Beverley,Fox,beverley.fox@btinternet.com,,"Studio 8
Sara dale",Leeds,SY4 9TZ,2021-10-10,Online,Active,Email
3884,Kenneth,Porter,kenneth.porter@outlook.com,+441514960480,"Flat 65t
Young trail",East Jennifer,SM6V 3ET,2021-12-17,Direct Mail,Active,Email
3885,Kelly,Todd,kelly.todd@hotmail.co.uk,+44(0)161 496 0374,1 Stacey ville,Liverpool,L98 7AB,2022-11-06,Direct Mail,Active,Email
3886,Vanessa,Holmes,vanessa.holmes@yahoo.co.uk,+44(0)1614960941,23 Janice locks,Lake Laurenland,NE00 6PG,2021-05-22,Telemarkating,Active,Email
3887,Melissa,Davis,melissa.davis@btinternet.com,(0118) 496 0274,"Studio 27a
Rees mills",Markview,M6 3AB,2022-09-17,Online,Active,Email
3888,Alexander,Young,alexander.young@yahoo.co.uk,(0306) 999 0357,7 Sylvia forks,Kenttown,S0 0DH,2023-05-10,Direct Mail,Active,Post
3889,Jonathan,Hartley,jonathan.hartley@btinternet.com,+44(0)3069990437,"Flat 69c
Elliott forge",Manchester,G5 7BG,2021-03-17,Online,Active,Phone
3890,Owen,Murphy,owen.murphy@gmail.com,+44(0)191 4960486,3 Carly flat,London,L20 0DD,2024-12-26,Online,Lapsed,Email
3891,Sylvia,Richards,sylvia.richards@yahoo.co.uk,,"Studio 1
Dawn locks",East Lindseyside,W7C 9YB,2021-03-09,Online,Active,Email
3892,Margaret,Parker,margaret.parker@yahoo.co.uk,,247 Cameron brook,Sheffield,S4F 1TL,2021-08-01,Event,Active,Post
3893,Neil,Stone,neil.stone@yahoo.co.uk,(0131)4960636,"Studio 14s
Greenwood creek",Bristol,OL42 3AR,2021-10-23,Online,Active,Phone
3894,Helen,Perkins,,+4428 9018 0752,6 Short ridges,Liverpool,B1K 6HQ,2021-05-31,Event,Active,Email
3895,Ross,White,ross.white@btinternet.com,,"Flat 63o
Sian falls",Manchester,TA2R 7HZ,2023-01-26,Online,Active,Email
3896,Frederick,Rose,frederick.rose@yahoo.co.uk,+44(0)1414960132,81 June trail,East Stanley,L97 5BG,2021-11-17,Online,Active,Email
3897,Christian,Taylor,christian.taylor@outlook.com,(0151) 496 0904,8 Gail squares,Mariamouth,HA6A 5UU,2023-01-30,Online,Active,Email
3898,Luke,Archer,luke.archer@gmail.com,+44(0)161 496 0022,"Flat 42
Kelly summit",Birmingham,DE12 6HX,2023-10-27,Event,Active,None
3899,Judith,Wheeler,judith.wheeler@outlook.com,+44(0)306 999 0206,"Studio 24
Kevin fork",Newcastle,DT1E 6AN,2023-12-27,Direct Mail,Lapsed,Post
3900,Carl,Greenwood,carl.greenwood@yahoo.co.uk,(0141) 4960201,3 Anne plain,London,W14 8PA,2024-05-12,Telemarkating,Lapsed,Email
3901,Anna,King,anna.king,+44116 4960733,"Studio 0
Robinson mountains",Bristol,S72 2AL,2021-10-01,Online,Deceased,Post
3902,Jack,Whitehead,jack.whitehead@outlook.com,08081570984,079 Gareth union,Bristol,S6 2HR,2024-04-10,Direct Mail,Lapsed,Email
3903,Iain,Moore,iain.moore@yahoo.co.uk,,25 Charlie oval,Leeds,S2E 8TG,2024-10-31,Telemarkating,Active,Email
3904,Jayne,Brown,jayne.brown@btinternet.com,0909 879 0379,4 Rosemary wall,Birmingham,BD67 3JL,2023-05-24,Direct Mail,Active,Phone
3905,Clive,Stone,clive.stone@gmail.com,,25 Vaughan harbor,Liverpool,SL72 0HN,2024-07-26,Direct Mail,Active,Post
3906,Lindsey,Hall,lindsey.hall@yahoo.co.uk,(01632) 960 899,821 Keith unions,Bristol,TR2P 1JQ,2024-04-08,Direct Mail,Active,Email
3907,Adrian,Scott,adrian.scott@yahoo.co.uk,(029) 2018 0068,66 O'Connor fords,Liverpool,NG7X 7YB,2024-04-21,Online,Active,Email
3908,Guy,Sullivan,guy.sullivan@yahoo.co.uk,01174960213,"Flat 93
Leslie fork",Lake Jacobbury,WV44 8ZB,2024-06-01,Event,Active,Email
3909,Emma,Edwards,emma.edwards@gmail.com,(0151)4960331,"Studio 96
Owen estate",Youngside,M8 5AE,2021-12-09,Direct Mail,Lapsed,Email
3910,Samuel,Young,,+4428 9018433,7 Norton grove,Lake Samborough,N17 7TH,2021-02-11,Event,Active,Email
3911,Lee,Burton,lee.burton@gmail.com,(0151)4960611,"Flat 12m
Maurice unions",Bristol,W6 7SZ,2023-10-26,Direct Mail,Lapsed,None
3912,Anna,Taylor,anna.taylor@gmail.com,+44289018838,821 Dorothy islands,Hooperfort,B45 9EF,2022-03-06,Online,Active,Email
3913,Robert,Thompson,robert.thompson@hotmail.co.uk,01134960905,"Flat 58
Brown villages",New Mathewmouth,WS6 7DR,2023-08-12,Direct Mail,Active,Email
3914,Leanne,West,leanne.west@hotmail.co.uk,(0151) 4960336,"Flat 4
Lord mission",Janiceton,N7B 8UR,2022-08-28,Online,Active,Post
3915,Declan,Hussain,declan.hussain@outlook.com,,"Flat 4
Anna extensions",New Charlottefort,CH0W 3EF,2023-07-19,Online,Active,Email
3916,Jean,Gray,jean.gray,0118 4960639,"Flat 2
Jill square",London,IL80 0CQ,2021-06-26,Online,Active,Post
3917,Wendy,Power,wendy.power@outlook.com,+441914960422,12 Davies hills,London,M35 4ZN,2021-04-03,Online,Active,Email
3918,Garry,Barnett,garry.barnett@hotmail.co.uk,,"Studio 88Y
Newman valleys",Lake Jessica,L3 4TU,2024-05-01,Telemarkating,Lapsed,Email
3919,Jemma,Lamb,jemma.lamb,+44(0)1632 960 869,"Flat 76
Joanna tunnel",London,SI86 7AN,2022-01-11,Online,Active,Email
3920,Dylan,Ford,dylan.ford@outlook.com,(0117)4960686,9 Smith harbor,Baileymouth,PW48 4SP,2020-10-02,Event,Active,Post
3921,Daniel,Stewart,daniel.stewart@btinternet.com,+44(0)1174960563,"Flat 87U
Kirk park",South Melissafort,B9D 9EQ,2024-07-23,Online,Lapsed,Phone
3922,Elizabeth,Baker,elizabeth.baker@outlook.com,+44(0)115 4960344,"Studio 26l
Davis oval",London,FY3E 5RH,2024-09-17,Online,Lapsed,Email
3923,Sarah,Curtis,sarah.curtis@yahoo.co.uk,+441154960769,542 Sandra common,Bristol,L8 5NA,2021-05-25,Online,Active,Email
3924,Kimberley,Bradley,kimberley.bradley@outlook.com,01514960056,"Flat 4
Begum springs",Manchester,L1 3ND,2023-08-09,Direct Mail,Active,Phone
3925,Norman,Randall,norman.randall@yahoo.co.uk,+448081570138,"Flat 94
Kathleen oval",Smithtown,SR8W 9UL,2021-09-20,Legacy,Active,Email
3926,Wendy,Simmons,wendy.simmons,01614960125,"Studio 5
Whitehead fork",New Colinshire,DY9 7QS,2024-02-05,Online,Active,Email
3927,Steven,Johnson,steven.johnson@gmail.com,,"Studio 3
Julian mission",London,OL57 3XJ,2024-01-31,Online,Active,Post
3928,Gemma,White,gemma.white@outlook.com,+44(0)131 496 0852,"Flat 2
Julia branch",Tinaland,PE8R 9AU,2023-08-21,Direct Mail,Active,Email
3929,Beth,Robinson,beth.robinson@outlook.com,(0808)1570871,"Studio 58
Hall mission",Leeds,EN4A 8PL,2024-06-12,Online,Lapsed,Post
3930,Georgina,Duncan,georgina.duncan,(0116) 4960208,000 Wilson vista,Manchester,N2 4PH,2024-01-10,Online,Lapsed,Email
3931,Diane,Heath,,(0114)4960190,"Flat 5
Carter ville",Liverpool,BT33 8JF,2024-11-23,Direct Mail,Lapsed,Email
3932,Helen,Miller,helen.miller@hotmail.co.uk,(0151)4960637,66 Davies roads,Patriciastad,TW0R 3GF,2021-07-27,Direct Mail,Active,Email
3933,Cameron,Jones,cameron.jones@outlook.com,(0114) 4960182,"Flat 61E
Kaur plain",Port Donaldberg,W2H 8UE,2023-11-05,Event,Active,Email
3934,Arthur,Nicholls,arthur.nicholls@outlook.com,,43 Barker row,London,HP1B 2FF,2023-12-15,Legacy,Lapsed,Post
3935,Gregory,Chambers,gregory.chambers@btinternet.com,,7 Antony mews,London,S26 6WY,2024-11-08,Direct Mail,Lapsed,Post
3936,Oliver,Brooks,oliver.brooks@yahoo.co.uk,(0141) 496 0658,"Flat 30r
Mason land",East Nathan,TF06 7XG,2020-11-14,Online,Lapsed,Email
