donor_id,email_primary,mobile,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference,email_secondary,landline,address_line2,county,data_source,record_created_date,record_modified_date,full_name
5066,henry.bailey@hotmail.co.uk,+44(0)28 9018496,"Flat 50e
Brett hollow",Manchester,SG47 1YS,2022-03-20,Event,Active,Email,,(0115) 4960869,Flat 99Z,Cambridgeshire,CRM,2022-03-20,2022-05-30,Henry Bailey
5067,rhys.smith@gmail.com,+44(0)113 4960504,"Flat 05
McCarthy walk",East Lynne,RM42 4QU,2024-02-05,Online,Active,Post,,,,Angus,CRM,2024-02-05,2025-04-03,Rhys Smith
5068,jessica.saunders@yahoo.co.uk,0113 4960613,050 Katherine street,Newcastle,W1 6FU,2020-05-12,Online,Active,Phone,,,,Devon,CRM,2020-05-12,2021-01-18,Jessica Saunders
5069,kieran.day@btinternet.com,+44117 496 0813,"Studio 9
Grace springs",Birmingham,CW9Y 7SX,2023-02-13,Direct Mail,Active,Email,,,Studio 44,Cleveland,CRM,2023-02-13,2024-11-10,Kieran Day
5070,,(020)74960283,547 Carter union,Marcside,CV7 1NP,2023-09-01,Direct Mail,Active,None,mohamed_397@yahoo.co.uk,,,Monmouthshire,CRM,2023-09-01,2024-09-07,Mohamed Khan
5071,diana.peters@hotmail.co.uk,(0113)4960911,6 Scott causeway,Liverpool,LU0 8JA,2024-12-14,Event,Lapsed,Email,,,,Hampshire,CRM,2024-12-14,2025-03-14,Diana Peters
5072,denise.singh@outlook.com,(029) 2018 0000,961 Kathryn point,Darrenton,YO15 1FV,2023-12-20,Event,Active,Email,,(0115) 4960735,Studio 1,Midlothian,CRM,2023-12-20,2025-10-20,Denise Singh
5073,victor.anderson@yahoo.co.uk,(0117) 4960206,"Flat 03
Banks field",Russellbury,ST63 3TF,2022-05-06,Online,Active,Email,victor_418@gmail.com,,,Cornwall,CRM,2022-05-06,2022-12-16,Victor Anderson
5074,jordan.hudson@btinternet.com,+44(0)113 4960768,"Flat 6
Ian extension",London,WD0 5WZ,2021-12-05,Direct Mail,Active,Post,jordan_533@gmail.com,,Flat 49M,Montgomeryshire,CRM,2021-12-05,2022-02-28,Jordan Hudson
5075,ross.smith@outlook.com,(0909)8790248,37 Dunn extensions,Denishaven,E6 9JG,2023-04-27,Online,Active,Email,,,,Lancashire,CRM,2023-04-27,2023-06-13,Ross Smith
5076,leon.barker@gmail.com,,346 Rebecca gateway,London,S9E 8HT,2023-08-19,Online,Active,Post,,,Studio 54x,Essex,CRM,2023-08-19,2024-10-11,Leon Barker
5077,joel.francis@hotmail.co.uk,+44131 496 0955,"Studio 44m
Anderson stream",London,W4G 0WQ,2024-07-29,Online,Active,Email,,,,Angus,CRM,2024-07-29,2026-01-30,Joel Francis
5078,danny.dean@btinternet.com,+44(0)1632 960433,31 Ryan mall,New Annstad,WS93 8RW,2023-01-05,Legacy,Active,Post,danny_126@gmail.com,0141 496 0407,Flat 59,City of Edinburgh,CRM,2023-01-05,2024-01-07,Danny Dean
5079,george.howard@gmail.com,(0141) 4960108,20 Stanley pass,London,N1G 8XY,2024-02-26,Online,Lapsed,None,,0161 4960868,Studio 6,Durham,CRM,2024-02-26,2024-04-02,George Howard
5080,dale.bryan@gmail.com,+44(0)151 4960299,"Flat 36w
French falls",Manchester,NR1M 5ZF,2021-11-16,Online,Active,Phone,dale_760@yahoo.co.uk,,,Eilean Siar,CRM,2021-11-16,2023-05-20,Dale Bryan
5081,anthony.edwards@btinternet.com,+44114 496 0720,5 Kirsty curve,South Katy,M35 3WD,2024-10-13,Online,Lapsed,Email,,0191 4960541,Flat 0,East Dunbartonshire,CRM,2024-10-13,2026-06-12,Anthony Edwards
5082,judith.lawrence@btinternet.com,0114 4960701,6 Jenna inlet,New Alanton,SG7 4ZZ,2020-06-13,Online,Active,Email,,01514960721,Studio 4,Aberdeenshire,CRM,2020-06-13,2020-07-21,Judith Lawrence
5083,hollie.brown@outlook.com,,"Studio 92
Tucker hills",West Trevor,SN7M 8BP,2024-10-31,Event,Lapsed,Post,,,,,CRM,2024-10-31,2026-01-25,Hollie Brown
5084,deborah.smith@outlook.com,+44(0)116 4960226,984 Darren passage,Emilybury,S9E 6QT,2024-04-20,Direct Mail,Lapsed,Post,,+4420 7496 0150,,Antrim,CRM,2024-04-20,2025-10-01,Deborah Smith
5085,elizabeth.edwards,,942 Jones walks,London,E6 6YP,2023-12-25,Online,Active,Post,,,,Norfolk,CRM,2023-12-25,2024-11-11,Elizabeth Edwards
5086,lee.phillips@yahoo.co.uk,(0808) 1570688,037 Craig isle,Manchester,ST6E 0ZJ,2023-12-12,Telemarkating,Active,None,,(0306) 9990591,Studio 55K,Armagh,CRM,2023-12-12,2025-10-24,Lee Phillips
5087,brandon.richards@outlook.com,+4420 74960362,"Flat 09
Jayne stravenue",Hannahberg,SP57 6LU,2022-01-27,Event,Active,Email,,,Flat 03,Orkney Islands,CRM,2022-01-27,2022-06-07,Brandon Richards
5088,clare.hall@outlook.com,+4429 2018 0668,93 Neil camp,Leeds,N7F 1HR,2024-05-16,Direct Mail,Lapsed,Email,,+44(0)292018664,,Angus,CRM,2024-05-16,2026-02-15,Clare Hall
5089,lewis.farmer@gmail.com,+44(0)20 74960519,22 Mellor expressway,Port Charlie,RG88 6GG,2022-06-20,Event,Active,Email,,,,South Ayrshire,CRM,2022-06-20,2024-02-21,Lewis Farmer
5090,josephine.williams@yahoo.co.uk,,"Flat 69
Bruce square",Lake Billytown,EG90 1WB,2024-09-16,Online,Lapsed,Phone,,+441184960451,,,CRM,2024-09-16,2026-07-12,Josephine Williams
5091,gregory.barrett@yahoo.co.uk,+44(0)1134960774,"Studio 65
Wayne wall",Bristol,YO04 0NR,2024-04-24,Online,Active,Email,,,,South Lanarkshire,CRM,2024-04-24,2025-12-12,Gregory Barrett
5092,june.thorpe@gmail.com,+448081570776,"Studio 11
Simpson heights",Liverpool,G0T 7AF,2024-01-20,Event,Active,Post,,,Studio 8,Midlothian,CRM,2024-01-20,2024-11-26,June Thorpe
5093,francesca.barber@hotmail.co.uk,+44306 9990421,450 Aimee view,Sophieland,S3G 6RZ,2022-01-05,Direct Mail,Active,None,,,Studio 58,Tyrone,CRM,2022-01-05,2022-11-09,Francesca Barber
5094,shane.thomas@outlook.com,02074960135,33 Katherine harbors,Colinton,HP2 6BT,2021-12-30,Direct Mail,Active,Email,,,,Eilean Siar,CRM,2021-12-30,2023-06-12,Shane Thomas
5095,victor.dyer@yahoo.co.uk,+441164960227,"Flat 83
Sharon bypass",Kayleighchester,B21 2RP,2024-03-03,Event,Active,Email,,,Studio 6,Denbighshire,CRM,2024-03-03,2025-07-27,Victor Dyer
5096,sandra.jordan@outlook.com,0116 496 0485,003 Kim island,Port Josephine,GU6 9WX,2020-07-13,Online,Active,Email,,,,Fife,CRM,2020-07-13,2020-08-03,Sandra Jordan
5097,stephanie.lowe@hotmail.co.uk,+44(0)116 496 0612,"Studio 94t
Harry terrace",London,G7K 9UE,2022-07-23,Legacy,Active,Email,,+44306 999 0937,Studio 2,Carmarthenshire,CRM,2022-07-23,2022-11-22,Stephanie Lowe
5098,molly.richardson@gmail.com,0115 496 0082,"Studio 86
Guy walk",Fionaton,CM1 7BS,2022-09-16,Telemarkating,Active,Email,,(0161)4960144,,South Lanarkshire,CRM,2022-09-16,2023-01-29,Molly Richardson
5099,geoffrey.bell@btinternet.com,+4420 7496 0760,1 Hudson mall,London,E39 3YZ,2023-10-18,Online,Active,Email,geoffrey_969@yahoo.co.uk,,,Cambridgeshire,CRM,2023-10-18,2025-04-22,Geoffrey Bell
5100,beth.lucas@hotmail.co.uk,+44117 4960110,9 Beverley summit,London,DY09 5QG,2024-05-07,Direct Mail,Active,Email,,+44(0)115 4960936,Studio 4,West Berkshire,CRM,2024-05-07,2024-05-21,Beth Lucas
5101,richard.lawrence@btinternet.com,+44151 4960901,"Studio 34K
Edwards road",Nottingham,WA3 3LG,2023-06-10,Telemarkating,Lapsed,Email,,+44161 4960683,,Staffordshire,CRM,2023-06-10,2023-10-15,Richard Lawrence
5102,pauline.kennedy@outlook.com,+441134960392,"Flat 39
Elliot causeway",Birmingham,E4 7HH,2023-05-01,Legacy,Active,Email,,,,West Yorkshire,CRM,2023-05-01,2024-03-27,Pauline Kennedy
5103,leigh.nelson@outlook.com,,"Flat 1
Holland field",Bristol,TS92 3NA,2024-04-20,Event,Lapsed,Post,,,,Oxfordshire,CRM,2024-04-20,2024-09-07,Leigh Nelson
5104,claire.brown@btinternet.com,028 9018 0481,"Studio 8
Harper courts",East Marilynport,BS8H 0HT,2022-03-15,Online,Active,Post,,,,Breconshire,CRM,2022-03-15,2022-10-03,Claire Brown
5105,lesley.ashton@outlook.com,+44118 496 0417,"Flat 29
Dean mall",London,TQ0V 6GZ,2021-04-30,Direct Mail,Lapsed,Email,lesley_836@yahoo.co.uk,(0121) 4960524,Studio 88,,CRM,2021-04-30,2023-03-15,Lesley Ashton
5106,mohammed.curtis@gmail.com,,4 Walker meadows,Parkerton,M4U 5PX,2020-05-17,Legacy,Active,Email,,,,East Dunbartonshire,CRM,2020-05-17,2022-01-18,Mohammed Curtis
5107,sophie.smith@outlook.com,,"Studio 5
Smith plains",Collinschester,WA0H 3TW,2024-05-06,Online,Lapsed,Post,,(0306) 999 0400,,,CRM,2024-05-06,2026-02-03,Sophie Smith
5108,leslie.hanson@gmail.com,+441632 960520,"Flat 67J
Chambers via",Birmingham,LL8P 1AH,2021-01-21,Event,Active,Post,,+44(0)1314960663,,Stirling,CRM,2021-01-21,2021-04-15,Leslie Hanson
5109,toby.lamb@yahoo.co.uk,0191 498 0631,7 Sheila stravenue,London,WV7 4PY,2021-05-05,Telemarkating,Active,Email,,,Studio 05,Cheshire,CRM,2021-05-05,2021-08-14,Toby Lamb
5110,lynn.stone@hotmail.co.uk,01914960397,23 Rebecca cliff,Evansland,M58 7YG,2023-10-20,Legacy,Active,Phone,,+44(0)20 74960363,Studio 04,,CRM,2023-10-20,2025-05-05,Lynn Stone
5111,leonard.holmes@gmail.com,,"Studio 98
Doyle turnpike",New Clairehaven,L0D 8NA,2024-10-10,Online,Lapsed,Email,,,,,CRM,2024-10-10,2025-12-07,Leonard Holmes
5112,nicole.hart@btinternet.com,+44(0)1414960146,197 Shirley trail,Sheffield,B00 0PS,2021-12-26,Direct Mail,Active,Post,,,,Worcestershire,CRM,2021-12-26,2023-01-17,Nicole Hart
5113,phillip.edwards@outlook.com,+44(0)1134960179,"Flat 05
Trevor summit",East Adrian,OK35 7VO,2021-11-02,Event,Active,Email,,,,South Lanarkshire,CRM,2021-11-02,2022-07-23,Phillip Edwards
5114,donald.davison@outlook.com,(0131)4960884,"Studio 11
Anderson pike",Jeffreyview,L12 5WX,2022-06-06,Event,Active,Email,,,,Montgomeryshire,CRM,2022-06-06,2023-11-06,Donald Davison
5115,derek.jones@btinternet.com,+44117 4960558,1 Jean mountains,Liverpool,SR72 4DQ,2024-04-26,Online,Lapsed,Post,,,,Buckinghamshire,CRM,2024-04-26,2026-02-28,Derek Jones
5116,adrian.watson@hotmail.co.uk,+44(0)116 4960762,"Studio 85r
Harper wall",Leeds,HX9 7BU,2020-12-18,Online,Active,Post,,,,Cornwall,CRM,2020-12-18,2021-09-12,Adrian Watson
5117,hollie.dyer@yahoo.co.uk,(0114) 4960288,"Studio 21
Kim loaf",London,HX88 8TT,2024-03-15,Online,Lapsed,Email,,,,South Yorkshire,CRM,2024-03-15,2025-01-14,Hollie Dyer
5118,jayne.lewis@outlook.com,0191 4960461,"Studio 05
Thompson overpass",Birmingham,G0U 4TN,2023-07-14,Online,Active,Phone,,,Studio 30,Surrey,CRM,2023-07-14,2024-11-11,Jayne Lewis
5119,gail.carter@hotmail.co.uk,020 7946 0710,63 Wilson underpass,Birmingham,LA4 5AY,2024-02-27,Online,Active,Email,gail_681@yahoo.co.uk,,Studio 62L,Fermanagh,CRM,2024-02-27,2024-04-11,Gail Carter
5120,duncan.hughes@yahoo.co.uk,+44(0)131 496 0652,"Flat 15
Williams forest",London,L87 8JJ,2024-12-16,Online,Lapsed,Post,,(0808)1570735,Flat 95G,Greater London,CRM,2024-12-16,2025-08-02,Duncan Hughes
5121,rachael.simpson@btinternet.com,(0909) 879 0044,"Studio 27
Danny courts",London,EC5N 2EG,2020-06-04,Event,Active,Email,,,,Moray,CRM,2020-06-04,2021-02-10,Rachael Simpson
5122,ronald.taylor@btinternet.com,0141 4960815,"Flat 03r
Hammond track",Samtown,B8H 1GA,2024-03-25,Direct Mail,Active,Email,,,Flat 79,,CRM,2024-03-25,2025-07-03,Ronald Taylor
5123,sandra.wood@gmail.com,,"Studio 84F
Ward park",Williamsborough,TQ4H 5HW,2024-01-31,Online,Active,Email,,,,,CRM,2024-01-31,2024-04-13,Sandra Wood
5124,charlotte.morton@hotmail.co.uk,01614960285,"Studio 16Z
Gerard gardens",West Charlotte,WC8H 3DF,2022-02-16,Online,Active,Phone,,+44(0)1134960166,,Northumberland,CRM,2022-02-16,2023-09-25,Charlotte Morton
5125,lucy.cox@btinternet.com,,68 Shane plain,Birmingham,SW49 7AB,2024-05-09,Online,Lapsed,Post,lucy_821@gmail.com,,Flat 3,Shropshire,CRM,2024-05-09,2025-12-10,Lucy Cox
5126,glenn.carter@btinternet.com,,"Flat 17
Gray falls",Manchester,G0A 0GL,2023-06-10,Telemarkating,Lapsed,Email,glenn_239@gmail.com,,Studio 89,Norfolk,CRM,2023-06-10,2025-02-17,Glenn Carter
5127,roy.moore@gmail.com,+44118 496 0093,"Studio 3
Taylor junction",Lake Sarah,N88 8EY,2023-03-01,Direct Mail,Active,Email,,,,Armagh,CRM,2023-03-01,2024-03-07,Roy Moore
5128,,+44(0)20 7496 0809,"Studio 09
Shannon crest",Leemouth,G41 3HH,2023-04-16,Online,Active,Post,,,,East Sussex,CRM,2023-04-16,2024-03-06,Gregory Birch
5129,mitchell.bird@btinternet.com,0151 496 0974,067 Alexander valley,London,XC47 1RG,2023-04-30,Legacy,Active,Email,,,,Radnorshire,CRM,2023-04-30,2023-09-17,Mitchell Bird
5130,joel.spencer@yahoo.co.uk,+44(0)118 496 0351,781 Johnson turnpike,Manchester,N16 6NG,2023-10-13,Telemarkating,Active,Post,,(0909) 879 0611,,Dorset,CRM,2023-10-13,2023-12-25,Joel Spencer
5131,sean.bennett@outlook.com,(0151) 496 0244,"Studio 33
Johnson center",London,BB84 5NW,2024-10-24,Telemarkating,Lapsed,Email,,,Flat 4,Merseyside,CRM,2024-10-24,2025-04-21,Sean Bennett
5132,julian.wilkinson@outlook.com,(0113) 4960311,"Flat 00
Ryan pine",South Abigail,M03 4JT,2023-01-03,Online,Active,Post,,,,,CRM,2023-01-03,2024-10-02,Julian Wilkinson
5133,harriet.wood@btinternet.com,,"Studio 44q
Elliott rapid",Nottingham,B40 1TX,2021-10-11,Event,Active,Post,,01164960632,Studio 61Q,Lancashire,CRM,2021-10-11,2023-03-15,Harriet Wood
5134,maurice.woods@outlook.com,+441632 960 758,577 Anderson locks,Gibsonmouth,CM3 6AY,2022-04-22,Online,Active,None,maurice_376@yahoo.co.uk,01314960041,,West Lothian,CRM,2022-04-22,2022-10-16,Maurice Woods
5135,jamie.reed@outlook.com,(0909)8790314,533 Evans stravenue,Port Leonardborough,B69 3DB,2020-12-03,Online,Active,Email,,,Studio 24,East Ayrshire,CRM,2020-12-03,2022-04-30,Jamie Reed
5136,frances.jackson@btinternet.com,(0161) 496 0866,55 Harris spur,Sheffield,HD7B 3PH,2024-09-05,Legacy,Lapsed,Post,,+44113 4960210,,Aberdeenshire,CRM,2024-09-05,2025-04-26,Frances Jackson
5137,bryan.stewart@outlook.com,(0808)1570674,"Studio 21m
Dorothy shores",New Kayleightown,S80 5PP,2024-07-29,Online,Lapsed,None,bryan_633@yahoo.co.uk,,Flat 20,East Dunbartonshire,CRM,2024-07-29,2025-03-26,Bryan Stewart
5138,aaron.hughes@btinternet.com,0292018717,249 Thompson plains,London,B9U 0YT,2021-09-09,Online,Active,Email,aaron_954@yahoo.co.uk,(020)74960023,Flat 49,,CRM,2021-09-09,2022-11-07,Aaron Hughes
5139,diana.cole@hotmail.co.uk,(0113) 4960740,"Studio 88K
Mills lodge",Trevormouth,CT1X 8QS,2023-10-07,Event,Active,Email,,,,Greater London,CRM,2023-10-07,2024-11-13,Diana Cole
5140,gillian.mills@yahoo.co.uk,+44(0)121 4960428,"Studio 9
Mitchell forges",London,RQ95 6UH,2024-01-10,Direct Mail,Lapsed,Email,,,,East Ayrshire,CRM,2024-01-10,2025-04-25,Gillian Mills
5141,,01174960134,"Flat 8
Diana curve",Birmingham,PR2W 4LG,2023-02-09,Event,Active,Phone,elliott_825@gmail.com,,,Monmouthshire,CRM,2023-02-09,2023-02-17,Elliott Hill
5142,garry.thornton@btinternet.com,+44(0)20 74960425,"Studio 76K
Yates fall",Austinview,DD8X 2TZ,2023-01-08,Direct Mail,Active,Email,,,,Essex,CRM,2023-01-08,2024-05-26,Garry Thornton
5143,helen.fraser@outlook.com,(0118) 496 0033,"Flat 98
Davies prairie",Birmingham,W30 0AS,2023-06-20,Legacy,Active,Email,,,Flat 0,East Ayrshire,CRM,2023-06-20,2024-08-07,Helen Fraser
5144,jemma.hamilton@gmail.com,(0141) 4960839,680 Richard meadow,Liverpool,EN3A 1ZJ,2024-02-06,Direct Mail,Lapsed,Email,,,Studio 70S,Monmouthshire,CRM,2024-02-06,2024-10-20,Jemma Hamilton
5145,charlie.edwards@gmail.com,+44(0)115 496 0201,30 Barnes loop,Brendaberg,WC8E 4XD,2024-07-30,Direct Mail,Active,Email,,,,North Ayrshire,CRM,2024-07-30,2026-04-28,Charlie Edwards
5146,,0113 496 0171,"Studio 87
Jean ford",Kennethfurt,W1 6BP,2021-03-25,Online,Lapsed,Phone,,,,Falkirk,CRM,2021-03-25,2023-01-14,Mitchell Wilson
5147,sandra.lawson@gmail.com,+44(0)1214960831,65 Harris port,Grahamstad,TW9V 2UD,2023-11-13,Telemarkating,Active,Email,,,,Breconshire,CRM,2023-11-13,2025-06-27,Sandra Lawson
5148,justin.bryant@yahoo.co.uk,0116 4960024,4 Glen plains,London,KY2 8HA,2021-02-26,Online,Active,Post,justin_849@yahoo.co.uk,,,Breconshire,CRM,2021-02-26,2021-11-02,Justin Bryant
5149,oliver.taylor@hotmail.co.uk,+44161 496 0473,"Studio 70
Wong forest",London,G75 5BY,2024-05-08,Event,Active,Email,,+44191 496 0660,,,CRM,2024-05-08,2026-02-06,Oliver Taylor
5150,claire.jones@gmail.com,(0117) 496 0202,75 Richards radial,Juliaton,L9E 2DT,2024-05-17,Event,Lapsed,Email,,+44(0)1154960738,,Moray,CRM,2024-05-17,2024-09-22,Claire Jones
5151,matthew.frost@outlook.com,(0114) 496 0336,7 Cameron inlet,Leeds,PR8M 5EL,2024-01-14,Online,Lapsed,Email,matthew_346@yahoo.co.uk,+44115 4960271,,Flintshire,CRM,2024-01-14,2024-07-03,Matthew Frost
5152,abigail.dennis@gmail.com,+44114 496 0686,"Studio 91j
Deborah drive",Lake Charlene,M7 4LY,2021-09-05,Direct Mail,Active,Email,,,,Inverclyde,CRM,2021-09-05,2022-11-23,Abigail Dennis
5153,ben.smith@yahoo.co.uk,+44(0)1164960685,"Flat 5
Neil street",Sheffield,CB31 8FN,2022-01-14,Online,Active,Post,ben_497@gmail.com,08081570333,,Cumbria,CRM,2022-01-14,2022-07-31,Ben Smith
5154,sam.sharpe@btinternet.com,(0131) 4960078,"Studio 23p
Anne lodge",East Staceyshire,LA99 1ZZ,2024-09-22,Event,Lapsed,Email,,,,Essex,CRM,2024-09-22,2025-03-27,Sam Sharpe
5155,ashleigh.pickering@hotmail.co.uk,(0161) 4960294,"Studio 16
Dorothy streets",Port Joe,N89 6NG,2021-11-12,Online,Active,Email,,,Studio 63I,Tyrone,CRM,2021-11-12,2022-04-14,Ashleigh Pickering
5156,louis.patel@outlook.com,(0161) 496 0223,"Studio 9
Miles trail",Manchester,M75 7ZJ,2023-07-30,Event,Active,Post,,09098790086,,Cleveland,CRM,2023-07-30,2024-06-22,Louis Patel
5157,david.hill@gmail.com,(0131) 496 0404,01 Turner wells,Josephineton,AB1 3SW,2023-01-04,Online,Active,Email,,,,,CRM,2023-01-04,2023-03-29,David Hill
5158,harry.davies@btinternet.com,,"Flat 16n
Fox summit",Manchester,S67 1EB,2023-03-08,Online,Active,Email,harry_847@yahoo.co.uk,,,Cardiganshire,CRM,2023-03-08,2024-08-17,Harry Davies
5159,gregory.roberts@btinternet.com,0118 4960814,"Flat 94
Abdul fields",Hiltonberg,N3A 7FU,2022-10-27,Online,Active,Email,gregory_705@yahoo.co.uk,,,,CRM,2022-10-27,2023-05-03,Gregory Roberts
5160,geoffrey.jones@hotmail.co.uk,0141 496 0531,"Flat 20m
Angela lodge",Sheffield,E24 5HA,2024-08-20,Telemarkating,Active,Email,geoffrey_528@gmail.com,+44(0)1514960809,,Down,CRM,2024-08-20,2025-12-11,Geoffrey Jones
5161,jack.hill@btinternet.com,+44(0)1144960880,044 Coles stravenue,Port Catherinechester,G0 5NX,2020-12-24,Event,Active,Email,,,,Derry and Londonderry,CRM,2020-12-24,2021-08-14,Jack Hill
5162,kate.coleman@yahoo.co.uk,+44(0)1174960808,"Studio 46
Georgia point",East Kathleen,HR9 3JT,2022-03-21,Online,Active,Email,,,,Merseyside,CRM,2022-03-21,2023-06-10,Kate Coleman
5163,holly.powell@hotmail.co.uk,+44808 157 0831,19 Joe locks,North Brian,N98 1DN,2024-12-01,Telemarkating,Lapsed,Email,,,Studio 05,,CRM,2024-12-01,2024-12-21,Holly Powell
5164,henry.thompson@btinternet.com,0114 4960907,"Flat 34j
Pauline freeway",London,B63 6SJ,2022-01-04,Online,Active,Email,,,,North Yorkshire,CRM,2022-01-04,2023-01-10,Henry Thompson
5165,josephine.james@hotmail.co.uk,01414960976,20 Alex expressway,Lake Nathan,LD4V 5HA,2024-03-21,Event,Active,Post,,,,Oxfordshire,CRM,2024-03-21,2024-10-24,Josephine James
5166,lee.johnson@btinternet.com,0131 496 0891,03 Bowen place,Lake Sian,S80 9DS,2024-02-17,Telemarkating,Lapsed,Phone,lee_688@gmail.com,+44(0)808 157 0223,Flat 6,Cardiganshire,CRM,2024-02-17,2025-07-13,Lee Johnson
5167,brian.gill@btinternet.com,02074960413,"Studio 08
Hussain creek",Manchester,E30 4LH,2020-02-24,Online,Active,Post,,,,,CRM,2020-02-24,2021-06-04,Brian Gill
5168,jamie.bird,+44(0)118 4960061,468 Thompson view,Lake Elizabethstad,S6 6AX,2022-06-19,Legacy,Active,Post,,,,Bedfordshire,CRM,2022-06-19,2023-03-11,Jamie Bird
5169,stephen.richards@yahoo.co.uk,+44115 4960448,"Studio 0
Nigel land",London,IG3 3PN,2024-12-15,Online,Lapsed,Phone,,,Flat 9,Scottish Borders,CRM,2024-12-15,2026-07-20,Stephen Richards
5170,iain.thomas@outlook.com,+44(0)115 496 0615,"Studio 31
Kayleigh spurs",Elliotfort,CV98 6AM,2022-04-15,Legacy,Active,Email,,+44292018431,,,CRM,2022-04-15,2023-07-28,Iain Thomas
5171,anthony.davies@btinternet.com,0117 4960864,3 Paige club,London,LL33 3IY,2023-07-25,Event,Active,Email,,,,Dorset,CRM,2023-07-25,2024-11-30,Anthony Davies
5172,amber.cooke@yahoo.co.uk,+44115 4960411,108 Scott prairie,Manchester,S4 9NR,2023-10-14,Legacy,Active,Email,,(029)2018981,,Aberdeen City,CRM,2023-10-14,2025-03-21,Amber Cooke
5173,damien.hill@outlook.com,,"Flat 22N
Ronald burg",Port Royville,BA0V 9JR,2023-11-21,Online,Active,Phone,,,,Shetland Islands,CRM,2023-11-21,2025-04-18,Damien Hill
5174,jonathan.perry@gmail.com,(0141) 4960349,"Studio 70O
Ellie burgs",Leeds,BD8W 4FB,2023-08-12,Direct Mail,Active,Email,,(0909)8790134,Flat 5,Inverclyde,CRM,2023-08-12,2024-09-26,Jonathan Perry
5175,tracy.howard@outlook.com,0116 4960633,"Studio 0
Malcolm common",Byrnechester,PH81 9TU,2023-05-17,Online,Active,Email,,,Studio 8,Aberdeen City,CRM,2023-05-17,2024-06-22,Tracy Howard
5176,richard.west@gmail.com,+44(0)117 4960316,"Studio 87w
Andrews groves",Newcastle,HG8 3EG,2023-02-23,Online,Active,Email,,+44151 496 0131,,Cardiganshire,CRM,2023-02-23,2024-03-09,Richard West
5177,tom.cook@outlook.com,+44(0)117 496 0052,0 Leanne view,Nottingham,W5D 9FH,2023-04-11,Online,Active,Email,tom_214@yahoo.co.uk,+44141 496 0455,,Argyll and Bute,CRM,2023-04-11,2024-09-26,Tom Cook
5178,jordan.chambers@gmail.com,,88 Irene grove,London,CH9 7LB,2021-03-30,Direct Mail,Lapsed,Post,jordan_145@gmail.com,+44114 496 0619,,Orkney Islands,CRM,2021-03-30,2021-10-21,Jordan Chambers
5179,paige.thomas@hotmail.co.uk,,382 Cox locks,Eleanorshire,G1F 1GG,2024-12-05,Online,Lapsed,Email,paige_281@yahoo.co.uk,+44114 4960944,Flat 28D,Cambridgeshire,CRM,2024-12-05,2025-10-09,Paige Thomas
5180,richard.bennett@gmail.com,+44(0)131 4960628,"Flat 2
Victor parkway",Bristol,E6H 3EU,2020-05-14,Direct Mail,Active,Phone,,+44161 496 0780,,Caernarvonshire,CRM,2020-05-14,2021-12-20,Richard Bennett
5181,,+441134960348,6 George prairie,Nottingham,PH87 3UR,2021-12-21,Online,Lapsed,Email,louise_327@yahoo.co.uk,,,Pembrokeshire,CRM,2021-12-21,2023-07-25,Louise Marshall
5182,jean.ball@yahoo.co.uk,+44(0)1174960879,426 Diana fords,East Brandon,HD2 4AX,2023-02-11,Event,Active,Post,jean_534@gmail.com,,,West Berkshire,CRM,2023-02-11,2024-12-07,Jean Ball
5183,roy.robinson@gmail.com,0115 4960874,"Flat 9
Brown mews",Sianmouth,HX9W 1LP,2024-07-06,Direct Mail,Lapsed,Email,,,,Monmouthshire,CRM,2024-07-06,2025-10-04,Roy Robinson
5184,steven.walker@gmail.com,,"Studio 8
Murray vista",Malcolmchester,W82 9PR,2022-01-03,Event,Active,Post,,+44114 496 0583,,Suffolk,CRM,2022-01-03,2023-10-20,Steven Walker
5185,max.jennings@gmail.com,,"Studio 23e
Ronald rue",Manchester,S6 6ZP,2023-11-21,Event,Lapsed,Post,,,Flat 8,Stirling,CRM,2023-11-21,2024-06-17,Max Jennings
5186,damian.wood@yahoo.co.uk,,472 Duncan plains,Austinland,S03 1YX,2024-03-13,Direct Mail,Active,Post,damian_934@gmail.com,,,South Yorkshire,CRM,2024-03-13,2024-06-24,Damian Wood
5187,stephen.fox@yahoo.co.uk,+44141 496 0764,"Studio 6
Berry underpass",Newcastle,N4U 6JQ,2021-08-02,Event,Lapsed,Phone,,,,Monmouthshire,CRM,2021-08-02,2023-03-05,Stephen Fox
